199  101 7 11 1 0.02 0.01
3.44793  3.44145  3.43504  3.42868  3.42238  3.41613  3.40993  3.40379  3.39769  3.39165  3.38567  3.37973  3.37384  3.368  3.36221  3.35646  3.35077  3.34512  3.33951  3.33396  3.32844  3.32297  3.31755  3.31217  3.30683  3.30153  3.29628  3.29107  3.2859  3.28077  3.27567  3.27062  3.26561  3.26064  3.2557  3.2508  3.24594  3.24112  3.23633  3.23158  3.22686  3.22218  3.21754  3.21293  3.20835  3.20381  3.1993  3.19482  3.19038  3.18596  3.18158  3.17724  3.17292  3.16863  3.16438  3.16015  3.15596  3.15179  3.14766  3.14355  3.13947  3.13542  3.1314  3.1274  3.12344  3.1195  3.11559  3.1117  3.10784  3.10401  3.1002  3.09642  3.09266  3.08893  3.08523  3.08155  3.07789  3.07426  3.07065  3.06706  3.0635  3.05996  3.05645  3.05295  3.04948  3.04604  3.04261  3.03921  3.03583  3.03246  3.02913  3.02581  3.02251  3.01923  3.01598  3.01274  3.00953  3.00633  3.00316  3  -2.84699  -2.844  -2.84103  -2.83807  -2.83514  -2.83222  -2.82932  -2.82643  -2.82357  -2.82072  -2.81789  -2.81507  -2.81227  -2.80949  -2.80673  -2.80398  -2.80125  -2.79853  -2.79583  -2.79314  -2.79047  -2.78782  -2.78518  -2.78256  -2.77995  -2.77735  -2.77478  -2.77221  -2.76966  -2.76713  -2.76461  -2.7621  -2.75961  -2.75713  -2.75467  -2.75221  -2.74978  -2.74735  -2.74494  -2.74255  -2.74016  -2.73779  -2.73543  -2.73309  -2.73076  -2.72844  -2.72613  -2.72383  -2.72155  -2.71928  -2.71703  -2.71478  -2.71255  -2.71032  -2.70811  -2.70591  -2.70373  -2.70155  -2.69939  -2.69724  -2.69509  -2.69296  -2.69084  -2.68874  -2.68664  -2.68455  -2.68248  -2.68041  -2.67835  -2.67631  -2.67428  -2.67225  -2.67024  -2.66824  -2.66624  -2.66426  -2.66229  -2.66032  -2.65837  -2.65643  -2.65449  -2.65257  -2.65065  -2.64875  -2.64685  -2.64496  -2.64309  -2.64122  -2.63936  -2.63751  -2.63566  -2.63383  -2.63201  -2.63019  -2.62839  -2.62659  -2.6248  -2.62302  -2.62125  
3.44793  3.44146  3.43505  3.42869  3.42238  3.41613  3.40994  3.40379  3.3977  3.39166  3.38567  3.37973  3.37384  3.368  3.36221  3.35647  3.35077  3.34512  3.33952  3.33396  3.32845  3.32298  3.31756  3.31217  3.30684  3.30154  3.29629  3.29107  3.2859  3.28077  3.27568  3.27063  3.26562  3.26064  3.25571  3.25081  3.24595  3.24112  3.23634  3.23158  3.22687  3.22219  3.21754  3.21293  3.20835  3.20381  3.1993  3.19482  3.19038  3.18597  3.18159  3.17724  3.17292  3.16864  3.16438  3.16016  3.15596  3.1518  3.14766  3.14355  3.13947  3.13542  3.1314  3.12741  3.12344  3.1195  3.11559  3.1117  3.10784  3.10401  3.1002  3.09642  3.09267  3.08894  3.08523  3.08155  3.07789  3.07426  3.07065  3.06706  3.0635  3.05997  3.05645  3.05296  3.04949  3.04604  3.04261  3.03921  3.03583  3.03247  3.02913  3.02581  3.02251  3.01924  3.01598  3.01275  3.00953  3.00633  3.00316  1.67547  -1.41779  -2.844  -2.84103  -2.83808  -2.83514  -2.83222  -2.82932  -2.82644  -2.82357  -2.82072  -2.81789  -2.81507  -2.81228  -2.80949  -2.80673  -2.80398  -2.80125  -2.79853  -2.79583  -2.79314  -2.79048  -2.78782  -2.78518  -2.78256  -2.77995  -2.77736  -2.77478  -2.77221  -2.76967  -2.76713  -2.76461  -2.7621  -2.75961  -2.75713  -2.75467  -2.75222  -2.74978  -2.74736  -2.74495  -2.74255  -2.74016  -2.73779  -2.73544  -2.73309  -2.73076  -2.72844  -2.72613  -2.72384  -2.72156  -2.71929  -2.71703  -2.71478  -2.71255  -2.71033  -2.70812  -2.70592  -2.70373  -2.70155  -2.69939  -2.69724  -2.6951  -2.69297  -2.69085  -2.68874  -2.68664  -2.68455  -2.68248  -2.68041  -2.67836  -2.67631  -2.67428  -2.67226  -2.67024  -2.66824  -2.66625  -2.66426  -2.66229  -2.66033  -2.65837  -2.65643  -2.65449  -2.65257  -2.65065  -2.64875  -2.64685  -2.64496  -2.64309  -2.64122  -2.63936  -2.63751  -2.63567  -2.63383  -2.63201  -2.63019  -2.62839  -2.62659  -2.6248  -2.62302  -2.62125  
3.44794  3.44147  3.43505  3.42869  3.42239  3.41614  3.40994  3.4038  3.39771  3.39167  3.38568  3.37974  3.37385  3.36801  3.36222  3.35647  3.35078  3.34513  3.33952  3.33397  3.32845  3.32298  3.31756  3.31218  3.30684  3.30155  3.29629  3.29108  3.28591  3.28078  3.27568  3.27063  3.26562  3.26065  3.25571  3.25081  3.24595  3.24113  3.23634  3.23159  3.22687  3.22219  3.21755  3.21294  3.20836  3.20382  3.19931  3.19483  3.19039  3.18597  3.18159  3.17724  3.17293  3.16864  3.16439  3.16016  3.15597  3.1518  3.14766  3.14356  3.13948  3.13543  3.13141  3.12741  3.12344  3.11951  3.11559  3.11171  3.10785  3.10402  3.10021  3.09643  3.09267  3.08894  3.08523  3.08155  3.0779  3.07426  3.07065  3.06707  3.06351  3.05997  3.05645  3.05296  3.04949  3.04604  3.04262  3.03921  3.03583  3.03247  3.02913  3.02581  3.02252  3.01924  3.01598  3.01275  3.00953  3.00634  3.05573  1.6702  -1.33811  -2.86633  -2.84103  -2.83808  -2.83514  -2.83222  -2.82932  -2.82644  -2.82357  -2.82072  -2.81789  -2.81508  -2.81228  -2.8095  -2.80673  -2.80398  -2.80125  -2.79853  -2.79583  -2.79315  -2.79048  -2.78782  -2.78519  -2.78256  -2.77995  -2.77736  -2.77478  -2.77222  -2.76967  -2.76713  -2.76461  -2.76211  -2.75961  -2.75713  -2.75467  -2.75222  -2.74978  -2.74736  -2.74495  -2.74255  -2.74017  -2.7378  -2.73544  -2.73309  -2.73076  -2.72844  -2.72613  -2.72384  -2.72156  -2.71929  -2.71703  -2.71478  -2.71255  -2.71033  -2.70812  -2.70592  -2.70373  -2.70156  -2.69939  -2.69724  -2.6951  -2.69297  -2.69085  -2.68874  -2.68664  -2.68456  -2.68248  -2.68041  -2.67836  -2.67631  -2.67428  -2.67226  -2.67024  -2.66824  -2.66625  -2.66426  -2.66229  -2.66033  -2.65837  -2.65643  -2.6545  -2.65257  -2.65066  -2.64875  -2.64685  -2.64497  -2.64309  -2.64122  -2.63936  -2.63751  -2.63567  -2.63384  -2.63201  -2.6302  -2.62839  -2.62659  -2.6248  -2.62302  -2.62125  
3.44794  3.44147  3.43506  3.4287  3.42239  3.41614  3.40995  3.4038  3.39771  3.39167  3.38568  3.37974  3.37386  3.36802  3.36222  3.35648  3.35078  3.34513  3.33953  3.33397  3.32846  3.32299  3.31757  3.31218  3.30685  3.30155  3.2963  3.29108  3.28591  3.28078  3.27569  3.27064  3.26563  3.26065  3.25572  3.25082  3.24596  3.24113  3.23634  3.23159  3.22688  3.2222  3.21755  3.21294  3.20836  3.20382  3.19931  3.19483  3.19039  3.18598  3.1816  3.17725  3.17293  3.16865  3.16439  3.16017  3.15597  3.1518  3.14767  3.14356  3.13948  3.13543  3.13141  3.12742  3.12345  3.11951  3.1156  3.11171  3.10785  3.10402  3.10021  3.09643  3.09267  3.08894  3.08524  3.08156  3.0779  3.07427  3.07066  3.06707  3.06351  3.05997  3.05646  3.05296  3.04949  3.04605  3.04262  3.03922  3.03583  3.03247  3.02914  3.02582  3.02252  3.01924  3.01599  3.01275  3.00954  2.99999  3.08338  1.73017  -1.31102  -2.87227  -2.83878  -2.83808  -2.83515  -2.83223  -2.82933  -2.82644  -2.82358  -2.82073  -2.81789  -2.81508  -2.81228  -2.8095  -2.80674  -2.80399  -2.80125  -2.79854  -2.79584  -2.79315  -2.79048  -2.78783  -2.78519  -2.78256  -2.77996  -2.77736  -2.77478  -2.77222  -2.76967  -2.76713  -2.76461  -2.76211  -2.75962  -2.75714  -2.75467  -2.75222  -2.74978  -2.74736  -2.74495  -2.74255  -2.74017  -2.7378  -2.73544  -2.7331  -2.73076  -2.72844  -2.72614  -2.72384  -2.72156  -2.71929  -2.71703  -2.71479  -2.71255  -2.71033  -2.70812  -2.70592  -2.70373  -2.70156  -2.69939  -2.69724  -2.6951  -2.69297  -2.69085  -2.68874  -2.68664  -2.68456  -2.68248  -2.68042  -2.67836  -2.67632  -2.67428  -2.67226  -2.67025  -2.66824  -2.66625  -2.66427  -2.66229  -2.66033  -2.65838  -2.65643  -2.6545  -2.65257  -2.65066  -2.64875  -2.64686  -2.64497  -2.64309  -2.64122  -2.63936  -2.63751  -2.63567  -2.63384  -2.63201  -2.6302  -2.62839  -2.62659  -2.6248  -2.62302  -2.62125  
3.44794  3.44147  3.43506  3.42871  3.4224  3.41615  3.40995  3.40381  3.39772  3.39168  3.38569  3.37975  3.37386  3.36802  3.36223  3.35649  3.35079  3.34514  3.33954  3.33398  3.32846  3.323  3.31757  3.31219  3.30685  3.30156  3.2963  3.29109  3.28592  3.28079  3.27569  3.27064  3.26563  3.26066  3.25572  3.25082  3.24596  3.24114  3.23635  3.2316  3.22688  3.2222  3.21756  3.21295  3.20837  3.20382  3.19931  3.19484  3.19039  3.18598  3.1816  3.17725  3.17294  3.16865  3.16439  3.16017  3.15597  3.15181  3.14767  3.14356  3.13949  3.13544  3.13141  3.12742  3.12345  3.11951  3.1156  3.11172  3.10786  3.10402  3.10022  3.09643  3.09268  3.08895  3.08524  3.08156  3.0779  3.07427  3.07066  3.06708  3.06351  3.05998  3.05646  3.05297  3.0495  3.04605  3.04262  3.03922  3.03584  3.03248  3.02914  3.02582  3.02252  3.01925  3.01599  3.01276  3.01029  2.99316  3.09641  1.78898  -1.27399  -2.87197  -2.83698  -2.83831  -2.83515  -2.83223  -2.82933  -2.82644  -2.82358  -2.82073  -2.8179  -2.81508  -2.81228  -2.8095  -2.80674  -2.80399  -2.80126  -2.79854  -2.79584  -2.79315  -2.79048  -2.78783  -2.78519  -2.78257  -2.77996  -2.77736  -2.77479  -2.77222  -2.76967  -2.76714  -2.76462  -2.76211  -2.75962  -2.75714  -2.75467  -2.75222  -2.74979  -2.74736  -2.74495  -2.74256  -2.74017  -2.7378  -2.73544  -2.7331  -2.73077  -2.72845  -2.72614  -2.72384  -2.72156  -2.71929  -2.71703  -2.71479  -2.71255  -2.71033  -2.70812  -2.70592  -2.70374  -2.70156  -2.6994  -2.69724  -2.6951  -2.69297  -2.69085  -2.68874  -2.68665  -2.68456  -2.68248  -2.68042  -2.67836  -2.67632  -2.67428  -2.67226  -2.67025  -2.66824  -2.66625  -2.66427  -2.66229  -2.66033  -2.65838  -2.65643  -2.6545  -2.65258  -2.65066  -2.64875  -2.64686  -2.64497  -2.64309  -2.64122  -2.63936  -2.63751  -2.63567  -2.63384  -2.63202  -2.6302  -2.62839  -2.6266  -2.62481  -2.62302  -2.62125  
3.44794  3.44148  3.43507  3.42871  3.42241  3.41616  3.40996  3.40382  3.39772  3.39168  3.3857  3.37976  3.37387  3.36803  3.36224  3.35649  3.3508  3.34514  3.33954  3.33398  3.32847  3.323  3.31758  3.3122  3.30686  3.30156  3.29631  3.29109  3.28592  3.28079  3.2757  3.27065  3.26564  3.26066  3.25573  3.25083  3.24597  3.24114  3.23635  3.2316  3.22689  3.22221  3.21756  3.21295  3.20837  3.20383  3.19932  3.19484  3.1904  3.18599  3.18161  3.17726  3.17294  3.16865  3.1644  3.16017  3.15598  3.15181  3.14768  3.14357  3.13949  3.13544  3.13142  3.12742  3.12346  3.11952  3.1156  3.11172  3.10786  3.10403  3.10022  3.09644  3.09268  3.08895  3.08525  3.08156  3.07791  3.07427  3.07067  3.06708  3.06352  3.05998  3.05646  3.05297  3.0495  3.04605  3.04263  3.03922  3.03584  3.03248  3.02914  3.02582  3.02253  3.01925  3.01599  3.01267  3.01148  2.98831  3.10098  1.84225  -1.2282  -2.86769  -2.8362  -2.83861  -2.83513  -2.83223  -2.82933  -2.82645  -2.82358  -2.82073  -2.8179  -2.81509  -2.81229  -2.80951  -2.80674  -2.80399  -2.80126  -2.79854  -2.79584  -2.79316  -2.79049  -2.78783  -2.78519  -2.78257  -2.77996  -2.77737  -2.77479  -2.77222  -2.76968  -2.76714  -2.76462  -2.76211  -2.75962  -2.75714  -2.75468  -2.75223  -2.74979  -2.74737  -2.74495  -2.74256  -2.74017  -2.7378  -2.73545  -2.7331  -2.73077  -2.72845  -2.72614  -2.72385  -2.72156  -2.71929  -2.71704  -2.71479  -2.71256  -2.71033  -2.70812  -2.70593  -2.70374  -2.70156  -2.6994  -2.69725  -2.6951  -2.69297  -2.69085  -2.68875  -2.68665  -2.68456  -2.68249  -2.68042  -2.67837  -2.67632  -2.67429  -2.67226  -2.67025  -2.66825  -2.66625  -2.66427  -2.6623  -2.66033  -2.65838  -2.65644  -2.6545  -2.65258  -2.65066  -2.64876  -2.64686  -2.64497  -2.64309  -2.64123  -2.63937  -2.63752  -2.63567  -2.63384  -2.63202  -2.6302  -2.6284  -2.6266  -2.62481  -2.62302  -2.62125  
3.44794  3.44148  3.43507  3.42872  3.42241  3.41616  3.40997  3.40382  3.39773  3.39169  3.3857  3.37976  3.37387  3.36803  3.36224  3.3565  3.3508  3.34515  3.33955  3.33399  3.32848  3.32301  3.31758  3.3122  3.30686  3.30157  3.29631  3.2911  3.28593  3.2808  3.2757  3.27065  3.26564  3.26067  3.25573  3.25083  3.24597  3.24115  3.23636  3.23161  3.22689  3.22221  3.21757  3.21295  3.20838  3.20383  3.19932  3.19485  3.1904  3.18599  3.18161  3.17726  3.17295  3.16866  3.1644  3.16018  3.15598  3.15182  3.14768  3.14357  3.13949  3.13544  3.13142  3.12743  3.12346  3.11952  3.11561  3.11172  3.10786  3.10403  3.10022  3.09644  3.09269  3.08895  3.08525  3.08157  3.07791  3.07428  3.07067  3.06708  3.06352  3.05998  3.05647  3.05297  3.0495  3.04606  3.04263  3.03923  3.03584  3.03248  3.02915  3.02583  3.02253  3.01925  3.01601  3.01249  3.01263  2.98585  3.10171  1.89069  -1.17759  -2.86094  -2.83639  -2.83883  -2.83509  -2.83224  -2.82933  -2.82645  -2.82358  -2.82074  -2.8179  -2.81509  -2.81229  -2.80951  -2.80674  -2.80399  -2.80126  -2.79854  -2.79584  -2.79316  -2.79049  -2.78783  -2.7852  -2.78257  -2.77996  -2.77737  -2.77479  -2.77223  -2.76968  -2.76714  -2.76462  -2.76212  -2.75962  -2.75714  -2.75468  -2.75223  -2.74979  -2.74737  -2.74496  -2.74256  -2.74018  -2.73781  -2.73545  -2.7331  -2.73077  -2.72845  -2.72614  -2.72385  -2.72157  -2.7193  -2.71704  -2.71479  -2.71256  -2.71034  -2.70813  -2.70593  -2.70374  -2.70157  -2.6994  -2.69725  -2.69511  -2.69298  -2.69086  -2.68875  -2.68665  -2.68456  -2.68249  -2.68042  -2.67837  -2.67632  -2.67429  -2.67227  -2.67025  -2.66825  -2.66626  -2.66427  -2.6623  -2.66034  -2.65838  -2.65644  -2.6545  -2.65258  -2.65066  -2.64876  -2.64686  -2.64497  -2.6431  -2.64123  -2.63937  -2.63752  -2.63568  -2.63384  -2.63202  -2.6302  -2.6284  -2.6266  -2.62481  -2.62302  -2.62125  
3.44794  3.44147  3.43507  3.42872  3.42242  3.41617  3.40997  3.40383  3.39774  3.3917  3.38571  3.37977  3.37388  3.36804  3.36225  3.3565  3.35081  3.34516  3.33955  3.33399  3.32848  3.32301  3.31759  3.31221  3.30687  3.30157  3.29632  3.2911  3.28593  3.2808  3.27571  3.27066  3.26565  3.26067  3.25574  3.25084  3.24598  3.24115  3.23636  3.23161  3.2269  3.22222  3.21757  3.21296  3.20838  3.20384  3.19933  3.19485  3.19041  3.18599  3.18162  3.17727  3.17295  3.16866  3.16441  3.16018  3.15599  3.15182  3.14768  3.14358  3.1395  3.13545  3.13143  3.12743  3.12347  3.11953  3.11561  3.11173  3.10787  3.10403  3.10023  3.09645  3.09269  3.08896  3.08525  3.08157  3.07791  3.07428  3.07067  3.06709  3.06353  3.05999  3.05647  3.05298  3.04951  3.04606  3.04263  3.03923  3.03585  3.03249  3.02915  3.02583  3.02253  3.01926  3.01604  3.01226  3.01342  2.98512  3.10141  1.93585  -1.12489  -2.85272  -2.83732  -2.83891  -2.83505  -2.83225  -2.82934  -2.82645  -2.82359  -2.82074  -2.81791  -2.81509  -2.81229  -2.80951  -2.80675  -2.804  -2.80126  -2.79855  -2.79585  -2.79316  -2.79049  -2.78784  -2.7852  -2.78257  -2.77997  -2.77737  -2.77479  -2.77223  -2.76968  -2.76714  -2.76462  -2.76212  -2.75963  -2.75715  -2.75468  -2.75223  -2.74979  -2.74737  -2.74496  -2.74256  -2.74018  -2.73781  -2.73545  -2.7331  -2.73077  -2.72845  -2.72615  -2.72385  -2.72157  -2.7193  -2.71704  -2.71479  -2.71256  -2.71034  -2.70813  -2.70593  -2.70374  -2.70157  -2.6994  -2.69725  -2.69511  -2.69298  -2.69086  -2.68875  -2.68665  -2.68457  -2.68249  -2.68042  -2.67837  -2.67632  -2.67429  -2.67227  -2.67025  -2.66825  -2.66626  -2.66427  -2.6623  -2.66034  -2.65838  -2.65644  -2.65451  -2.65258  -2.65067  -2.64876  -2.64686  -2.64498  -2.6431  -2.64123  -2.63937  -2.63752  -2.63568  -2.63384  -2.63202  -2.63021  -2.6284  -2.6266  -2.62481  -2.62302  -2.62125  
3.44794  3.44147  3.43507  3.42872  3.42242  3.41618  3.40998  3.40383  3.39774  3.3917  3.38571  3.37977  3.37389  3.36805  3.36225  3.35651  3.35081  3.34516  3.33956  3.334  3.32849  3.32302  3.31759  3.31221  3.30687  3.30158  3.29632  3.29111  3.28594  3.28081  3.27571  3.27066  3.26565  3.26068  3.25574  3.25084  3.24598  3.24116  3.23637  3.23162  3.2269  3.22222  3.21758  3.21296  3.20839  3.20384  3.19933  3.19486  3.19041  3.186  3.18162  3.17727  3.17295  3.16867  3.16441  3.16019  3.15599  3.15183  3.14769  3.14358  3.1395  3.13545  3.13143  3.12744  3.12347  3.11953  3.11562  3.11173  3.10787  3.10404  3.10023  3.09645  3.09269  3.08896  3.08526  3.08157  3.07792  3.07429  3.07068  3.06709  3.06353  3.05999  3.05647  3.05298  3.04951  3.04606  3.04264  3.03923  3.03585  3.03249  3.02915  3.02583  3.02254  3.01926  3.01608  3.01206  3.01379  2.98524  3.10129  1.97911  -1.07151  -2.84363  -2.83868  -2.83884  -2.83503  -2.83226  -2.82934  -2.82646  -2.82359  -2.82074  -2.81791  -2.81509  -2.8123  -2.80951  -2.80675  -2.804  -2.80127  -2.79855  -2.79585  -2.79316  -2.79049  -2.78784  -2.7852  -2.78258  -2.77997  -2.77737  -2.7748  -2.77223  -2.76968  -2.76715  -2.76463  -2.76212  -2.75963  -2.75715  -2.75468  -2.75223  -2.7498  -2.74737  -2.74496  -2.74256  -2.74018  -2.73781  -2.73545  -2.73311  -2.73077  -2.72845  -2.72615  -2.72385  -2.72157  -2.7193  -2.71704  -2.7148  -2.71256  -2.71034  -2.70813  -2.70593  -2.70374  -2.70157  -2.6994  -2.69725  -2.69511  -2.69298  -2.69086  -2.68875  -2.68665  -2.68457  -2.68249  -2.68043  -2.67837  -2.67633  -2.67429  -2.67227  -2.67026  -2.66825  -2.66626  -2.66428  -2.6623  -2.66034  -2.65839  -2.65644  -2.65451  -2.65258  -2.65067  -2.64876  -2.64687  -2.64498  -2.6431  -2.64123  -2.63937  -2.63752  -2.63568  -2.63385  -2.63202  -2.63021  -2.6284  -2.6266  -2.62481  -2.62302  -2.62125  
3.44794  3.44147  3.43507  3.42872  3.42243  3.41618  3.40999  3.40384  3.39775  3.39171  3.38572  3.37978  3.37389  3.36805  3.36226  3.35652  3.35082  3.34517  3.33956  3.33401  3.32849  3.32302  3.3176  3.31222  3.30688  3.30158  3.29633  3.29112  3.28594  3.28081  3.27572  3.27067  3.26566  3.26068  3.25575  3.25085  3.24599  3.24116  3.23637  3.23162  3.22691  3.22223  3.21758  3.21297  3.20839  3.20385  3.19934  3.19486  3.19042  3.186  3.18162  3.17728  3.17296  3.16867  3.16442  3.16019  3.156  3.15183  3.14769  3.14359  3.13951  3.13546  3.13143  3.12744  3.12347  3.11953  3.11562  3.11173  3.10788  3.10404  3.10024  3.09645  3.0927  3.08897  3.08526  3.08158  3.07792  3.07429  3.07068  3.06709  3.06353  3.05999  3.05648  3.05299  3.04951  3.04607  3.04264  3.03924  3.03586  3.03249  3.02916  3.02584  3.02254  3.01925  3.01613  3.01194  3.01386  2.98553  3.10151  2.0214  -1.01793  -2.83393  -2.84027  -2.83865  -2.83503  -2.83226  -2.82934  -2.82646  -2.82359  -2.82074  -2.81791  -2.8151  -2.8123  -2.80952  -2.80675  -2.804  -2.80127  -2.79855  -2.79585  -2.79317  -2.7905  -2.78784  -2.7852  -2.78258  -2.77997  -2.77738  -2.7748  -2.77223  -2.76968  -2.76715  -2.76463  -2.76212  -2.75963  -2.75715  -2.75469  -2.75224  -2.7498  -2.74738  -2.74496  -2.74257  -2.74018  -2.73781  -2.73545  -2.73311  -2.73078  -2.72846  -2.72615  -2.72386  -2.72157  -2.7193  -2.71704  -2.7148  -2.71256  -2.71034  -2.70813  -2.70593  -2.70375  -2.70157  -2.69941  -2.69725  -2.69511  -2.69298  -2.69086  -2.68875  -2.68666  -2.68457  -2.68249  -2.68043  -2.67837  -2.67633  -2.67429  -2.67227  -2.67026  -2.66825  -2.66626  -2.66428  -2.6623  -2.66034  -2.65839  -2.65644  -2.65451  -2.65258  -2.65067  -2.64876  -2.64687  -2.64498  -2.6431  -2.64123  -2.63937  -2.63752  -2.63568  -2.63385  -2.63202  -2.63021  -2.6284  -2.6266  -2.62481  -2.62302  -2.62125  
