40  151 9.4 10.2 1.5 0.02 0.01
-0.492193  -0.491755  -0.491317  -0.49088  -0.490445  -0.490011  -0.489578  -0.489147  -0.488717  -0.488289  -0.487862  -0.487437  -0.487012  -0.48659  -0.486168  -0.485748  -0.48533  -0.484912  -0.484497  -0.484082  -0.483674  -0.483329  -0.483373  -0.484888  -0.490222  -0.502622  -0.524197  -0.553227  -0.583755  -0.608988  -0.625485  -0.634061  -0.637582  -0.638663  -0.638843  -0.638792  -0.638725  -0.638674  -0.638611  -0.638504  
-0.492193  -0.491756  -0.491318  -0.490881  -0.490446  -0.490012  -0.489579  -0.489148  -0.488718  -0.48829  -0.487863  -0.487437  -0.487013  -0.486591  -0.486169  -0.485749  -0.485331  -0.484913  -0.484497  -0.484085  -0.483697  -0.483478  -0.483975  -0.4866  -0.49384  -0.508469  -0.531502  -0.560268  -0.588942  -0.61186  -0.626633  -0.634352  -0.6376  -0.638651  -0.638859  -0.638831  -0.638772  -0.638714  -0.638636  -0.638514  
-0.492194  -0.491756  -0.491319  -0.490882  -0.490447  -0.490013  -0.48958  -0.489149  -0.488719  -0.488291  -0.487864  -0.487438  -0.487014  -0.486592  -0.48617  -0.48575  -0.485331  -0.484914  -0.484499  -0.484094  -0.483761  -0.483766  -0.484895  -0.48881  -0.497963  -0.514534  -0.538559  -0.56674  -0.593578  -0.614418  -0.62769  -0.634652  -0.637643  -0.638654  -0.63888  -0.63887  -0.638816  -0.638749  -0.638656  -0.638521  
-0.492194  -0.491757  -0.49132  -0.490883  -0.490448  -0.490013  -0.489581  -0.48915  -0.48872  -0.488292  -0.487865  -0.487439  -0.487015  -0.486592  -0.486171  -0.485751  -0.485332  -0.484915  -0.484503  -0.484122  -0.483895  -0.484239  -0.486168  -0.491496  -0.502497  -0.520702  -0.545323  -0.572686  -0.597737  -0.616709  -0.628662  -0.634953  -0.637703  -0.638669  -0.638906  -0.638909  -0.638855  -0.63878  -0.638674  -0.638528  
-0.492195  -0.491758  -0.491321  -0.490884  -0.490449  -0.490014  -0.489582  -0.489151  -0.488721  -0.488293  -0.487866  -0.48744  -0.487016  -0.486593  -0.486172  -0.485752  -0.485333  -0.484918  -0.484515  -0.484182  -0.48413  -0.484938  -0.487812  -0.494621  -0.50735  -0.526884  -0.551765  -0.578146  -0.60148  -0.618766  -0.629555  -0.63525  -0.637778  -0.638694  -0.638935  -0.638946  -0.638891  -0.638807  -0.638689  -0.638533  
-0.492195  -0.491759  -0.491322  -0.490885  -0.490449  -0.490015  -0.489583  -0.489152  -0.488722  -0.488294  -0.487867  -0.487441  -0.487017  -0.486594  -0.486173  -0.485753  -0.485335  -0.484923  -0.484542  -0.484296  -0.4845  -0.485896  -0.489832  -0.498137  -0.512439  -0.533009  -0.55787  -0.583161  -0.604856  -0.620621  -0.630378  -0.63554  -0.637862  -0.638727  -0.638967  -0.638982  -0.638924  -0.63883  -0.638702  -0.638538  
-0.492196  -0.49176  -0.491323  -0.490886  -0.49045  -0.490016  -0.489584  -0.489153  -0.488723  -0.488295  -0.487868  -0.487442  -0.487018  -0.486595  -0.486174  -0.485754  -0.485337  -0.484935  -0.484596  -0.484486  -0.485035  -0.487134  -0.492216  -0.501993  -0.517691  -0.539023  -0.563636  -0.587765  -0.60791  -0.622297  -0.631135  -0.63582  -0.637953  -0.638766  -0.639  -0.639016  -0.638954  -0.638851  -0.638713  -0.638542  
-0.492197  -0.491761  -0.491323  -0.490887  -0.490451  -0.490017  -0.489585  -0.489154  -0.488724  -0.488295  -0.487869  -0.487443  -0.487019  -0.486596  -0.486175  -0.485756  -0.485343  -0.484961  -0.484691  -0.484775  -0.485762  -0.488666  -0.494947  -0.506134  -0.52304  -0.544885  -0.569063  -0.591994  -0.610677  -0.623815  -0.631833  -0.636091  -0.638049  -0.63881  -0.639035  -0.639048  -0.63898  -0.638869  -0.638722  -0.638545  
-0.492197  -0.491761  -0.491324  -0.490888  -0.490452  -0.490018  -0.489586  -0.489155  -0.488725  -0.488296  -0.487869  -0.487444  -0.48702  -0.486597  -0.486176  -0.485759  -0.485355  -0.485007  -0.484842  -0.485186  -0.486702  -0.490495  -0.497998  -0.51051  -0.528429  -0.550563  -0.574159  -0.595878  -0.613189  -0.625194  -0.632477  -0.63635  -0.638148  -0.638857  -0.639069  -0.639079  -0.639004  -0.638885  -0.638731  -0.638548  
-0.492198  -0.491762  -0.491325  -0.490889  -0.490453  -0.490019  -0.489587  -0.489155  -0.488726  -0.488297  -0.48787  -0.487445  -0.487021  -0.486598  -0.486178  -0.485764  -0.485378  -0.485084  -0.485068  -0.485741  -0.487872  -0.492619  -0.501339  -0.515069  -0.53381  -0.556035  -0.578934  -0.599446  -0.615473  -0.626449  -0.633071  -0.636598  -0.638247  -0.638906  -0.639104  -0.639107  -0.639026  -0.638899  -0.638738  -0.63855  
-0.492198  -0.491763  -0.491326  -0.49089  -0.490454  -0.49002  -0.489588  -0.489156  -0.488727  -0.488298  -0.487871  -0.487446  -0.487022  -0.486599  -0.486181  -0.485775  -0.485417  -0.485205  -0.485385  -0.48646  -0.489281  -0.495028  -0.504938  -0.519764  -0.539142  -0.561285  -0.5834  -0.602725  -0.617552  -0.627593  -0.63362  -0.636834  -0.638346  -0.638956  -0.639138  -0.639134  -0.639045  -0.638911  -0.638744  -0.638552  
-0.492199  -0.491764  -0.491327  -0.490891  -0.490455  -0.490021  -0.489589  -0.489157  -0.488728  -0.488299  -0.487872  -0.487447  -0.487023  -0.486601  -0.486186  -0.485795  -0.48548  -0.485381  -0.485812  -0.487357  -0.490935  -0.497708  -0.508759  -0.524552  -0.544392  -0.566303  -0.58757  -0.605738  -0.619448  -0.628637  -0.634128  -0.637059  -0.638445  -0.639006  -0.639171  -0.639159  -0.639063  -0.638922  -0.638749  -0.638554  
-0.4922  -0.491765  -0.491328  -0.490892  -0.490456  -0.490022  -0.48959  -0.489158  -0.488729  -0.4883  -0.487873  -0.487448  -0.487024  -0.486604  -0.486196  -0.485827  -0.485575  -0.485627  -0.486364  -0.488447  -0.492835  -0.500641  -0.512769  -0.529392  -0.54953  -0.571084  -0.59146  -0.608507  -0.621179  -0.629591  -0.634598  -0.637271  -0.638541  -0.639056  -0.639204  -0.639182  -0.639079  -0.638931  -0.638754  -0.638556  
-0.4922  -0.491766  -0.491329  -0.490893  -0.490457  -0.490023  -0.48959  -0.489159  -0.488729  -0.488301  -0.487874  -0.487449  -0.487026  -0.486609  -0.486213  -0.485878  -0.485713  -0.485956  -0.487056  -0.489737  -0.494976  -0.503806  -0.516932  -0.534248  -0.554535  -0.575625  -0.595084  -0.611054  -0.622761  -0.630465  -0.635033  -0.637473  -0.638634  -0.639105  -0.639235  -0.639203  -0.639093  -0.63894  -0.638758  -0.638557  
-0.492201  -0.491766  -0.49133  -0.490893  -0.490458  -0.490024  -0.489591  -0.48916  -0.48873  -0.488302  -0.487875  -0.48745  -0.487029  -0.486618  -0.486239  -0.485954  -0.485904  -0.486382  -0.487901  -0.491235  -0.497352  -0.507181  -0.521216  -0.539089  -0.559388  -0.579928  -0.598457  -0.613396  -0.624208  -0.631267  -0.635436  -0.637663  -0.638724  -0.639153  -0.639264  -0.639223  -0.639107  -0.638948  -0.638762  -0.638558  
-0.492201  -0.491767  -0.491331  -0.490894  -0.490459  -0.490025  -0.489592  -0.489161  -0.488731  -0.488303  -0.487876  -0.487452  -0.487033  -0.486632  -0.48628  -0.486062  -0.486159  -0.486917  -0.488909  -0.492941  -0.499951  -0.51074  -0.525587  -0.543887  -0.564076  -0.583997  -0.601593  -0.61555  -0.625533  -0.632002  -0.63581  -0.637843  -0.638811  -0.639199  -0.639293  -0.639242  -0.639118  -0.638954  -0.638765  -0.638559  
-0.492202  -0.491768  -0.491332  -0.490895  -0.49046  -0.490026  -0.489593  -0.489162  -0.488732  -0.488304  -0.487878  -0.487455  -0.487041  -0.486654  -0.48634  -0.48621  -0.486488  -0.487574  -0.490089  -0.494856  -0.50276  -0.514459  -0.530018  -0.548618  -0.568588  -0.587835  -0.604509  -0.617533  -0.626747  -0.632678  -0.636157  -0.638012  -0.638895  -0.639244  -0.63932  -0.639259  -0.639129  -0.63896  -0.638768  -0.63856  
-0.492202  -0.491769  -0.491333  -0.490896  -0.490461  -0.490027  -0.489594  -0.489163  -0.488733  -0.488305  -0.487879  -0.487459  -0.487052  -0.486686  -0.486425  -0.486408  -0.486903  -0.488363  -0.491447  -0.496977  -0.505764  -0.518313  -0.534478  -0.553259  -0.572917  -0.591451  -0.607216  -0.619358  -0.627861  -0.633299  -0.636479  -0.638171  -0.638974  -0.639287  -0.639345  -0.639275  -0.639139  -0.638966  -0.63877  -0.638561  
-0.492203  -0.49177  -0.491333  -0.490897  -0.490462  -0.490028  -0.489595  -0.489164  -0.488734  -0.488306  -0.487882  -0.487465  -0.48707  -0.486734  -0.486541  -0.486664  -0.487415  -0.489293  -0.492985  -0.499296  -0.508946  -0.522276  -0.538944  -0.557794  -0.577059  -0.594851  -0.60973  -0.621039  -0.628884  -0.633871  -0.636777  -0.638321  -0.63905  -0.639328  -0.639369  -0.63929  -0.639148  -0.638971  -0.638773  -0.638562  
-0.492204  -0.49177  -0.491334  -0.490898  -0.490463  -0.490029  -0.489596  -0.489165  -0.488735  -0.488308  -0.487885  -0.487475  -0.487097  -0.486801  -0.486695  -0.486987  -0.488033  -0.490371  -0.494706  -0.501806  -0.512288  -0.526324  -0.54339  -0.562209  -0.581012  -0.598044  -0.612063  -0.622587  -0.629824  -0.634398  -0.637054  -0.638461  -0.639122  -0.639367  -0.639392  -0.639304  -0.639156  -0.638975  -0.638775  -0.638563  
-0.492204  -0.491771  -0.491335  -0.490899  -0.490464  -0.49003  -0.489597  -0.489166  -0.488737  -0.48831  -0.487891  -0.487489  -0.487134  -0.486891  -0.486894  -0.487387  -0.488766  -0.491605  -0.496609  -0.504497  -0.515769  -0.530433  -0.547797  -0.56649  -0.584775  -0.601039  -0.614226  -0.624013  -0.630688  -0.634883  -0.637311  -0.638593  -0.63919  -0.639403  -0.639413  -0.639317  -0.639164  -0.638979  -0.638777  -0.638563  
-0.492205  -0.491772  -0.491336  -0.4909  -0.490465  -0.490031  -0.489598  -0.489167  -0.488738  -0.488314  -0.487899  -0.487511  -0.487187  -0.487011  -0.487146  -0.487871  -0.489623  -0.492996  -0.49869  -0.507356  -0.519372  -0.53458  -0.552145  -0.57063  -0.588351  -0.603844  -0.616232  -0.625328  -0.631482  -0.635331  -0.63755  -0.638717  -0.639254  -0.639438  -0.639433  -0.639329  -0.63917  -0.638983  -0.638778  -0.638564  
-0.492205  -0.491773  -0.491337  -0.490901  -0.490466  -0.490032  -0.489599  -0.489168  -0.48874  -0.488318  -0.487911  -0.48754  -0.487258  -0.487167  -0.487458  -0.488449  -0.490609  -0.494549  -0.500944  -0.510372  -0.523076  -0.538745  -0.556417  -0.57462  -0.591741  -0.60647  -0.618092  -0.62654  -0.632214  -0.635744  -0.637771  -0.638832  -0.639315  -0.639471  -0.639452  -0.639339  -0.639177  -0.638986  -0.63878  -0.638564  
-0.492206  -0.491774  -0.491338  -0.490902  -0.490467  -0.490033  -0.4896  -0.48917  -0.488743  -0.488325  -0.487928  -0.487582  -0.487352  -0.487364  -0.487839  -0.489129  -0.491731  -0.496263  -0.503366  -0.513528  -0.526861  -0.542908  -0.560601  -0.578456  -0.594951  -0.608925  -0.619816  -0.627657  -0.632888  -0.636125  -0.637977  -0.63894  -0.639372  -0.639503  -0.63947  -0.63935  -0.639182  -0.638989  -0.638781  -0.638565  
-0.492206  -0.491774  -0.491339  -0.490903  -0.490468  -0.490034  -0.489601  -0.489172  -0.488747  -0.488335  -0.487952  -0.487638  -0.487473  -0.487608  -0.488295  -0.489917  -0.492994  -0.498139  -0.505947  -0.516811  -0.530709  -0.547049  -0.564683  -0.582135  -0.597984  -0.611218  -0.621414  -0.628688  -0.633508  -0.636477  -0.638168  -0.639041  -0.639426  -0.639532  -0.639486  -0.639359  -0.639187  -0.638992  -0.638782  -0.638565  
-0.492207  -0.491775  -0.49134  -0.490904  -0.490469  -0.490035  -0.489603  -0.489174  -0.488753  -0.488348  -0.487984  -0.487711  -0.487627  -0.487907  -0.488834  -0.490819  -0.494399  -0.500172  -0.508677  -0.520204  -0.534601  -0.551153  -0.568653  -0.585655  -0.600846  -0.61336  -0.622894  -0.629639  -0.634081  -0.636803  -0.638345  -0.639136  -0.639476  -0.639559  -0.639502  -0.639368  -0.639192  -0.638994  -0.638783  -0.638565  
-0.492207  -0.491776  -0.491341  -0.490905  -0.490469  -0.490036  -0.489605  -0.489178  -0.488761  -0.488367  -0.488028  -0.487806  -0.487819  -0.488267  -0.489463  -0.491842  -0.495949  -0.50236  -0.511547  -0.523693  -0.538518  -0.555204  -0.572503  -0.589015  -0.603544  -0.615357  -0.624266  -0.630517  -0.634608  -0.637103  -0.63851  -0.639224  -0.639523  -0.639585  -0.639516  -0.639376  -0.639197  -0.638996  -0.638784  -0.638566  
-0.492208  -0.491777  -0.491341  -0.490906  -0.490471  -0.490037  -0.489607  -0.489182  -0.488772  -0.488393  -0.488086  -0.487927  -0.488054  -0.488695  -0.490187  -0.49299  -0.497645  -0.504697  -0.514544  -0.52726  -0.542444  -0.559189  -0.576226  -0.592217  -0.606083  -0.61722  -0.625536  -0.631328  -0.635095  -0.637382  -0.638663  -0.639307  -0.639568  -0.639609  -0.639529  -0.639383  -0.639201  -0.638998  -0.638785  -0.638566  
-0.492209  -0.491777  -0.491342  -0.490907  -0.490472  -0.490039  -0.48961  -0.489189  -0.488787  -0.488428  -0.488161  -0.488078  -0.488339  -0.489196  -0.491014  -0.494265  -0.499485  -0.507177  -0.517657  -0.53089  -0.546363  -0.563096  -0.579818  -0.595263  -0.60847  -0.618956  -0.626713  -0.632076  -0.635545  -0.637639  -0.638805  -0.639383  -0.639609  -0.639632  -0.639542  -0.63939  -0.639204  -0.639  -0.638786  -0.638566  
-0.492209  -0.491778  -0.491343  -0.490908  -0.490473  -0.490041  -0.489614  -0.489198  -0.488807  -0.488473  -0.488255  -0.488263  -0.488678  -0.489777  -0.491948  -0.495671  -0.501468  -0.509791  -0.520873  -0.534566  -0.550259  -0.566914  -0.583274  -0.598155  -0.610712  -0.620573  -0.627804  -0.632767  -0.63596  -0.637877  -0.638937  -0.639455  -0.639648  -0.639653  -0.639553  -0.639396  -0.639208  -0.639002  -0.638786  -0.638566  
-0.49221  -0.491779  -0.491344  -0.490909  -0.490474  -0.490043  -0.489619  -0.48921  -0.488835  -0.488532  -0.488374  -0.488488  -0.489077  -0.490444  -0.492993  -0.497209  -0.503591  -0.512533  -0.524178  -0.538274  -0.554119  -0.570635  -0.586593  -0.600896  -0.612816  -0.622079  -0.628813  -0.633406  -0.636343  -0.638097  -0.639059  -0.639522  -0.639684  -0.639673  -0.639564  -0.639402  -0.639211  -0.639003  -0.638787  -0.638566  
-0.49221  -0.49178  -0.491345  -0.49091  -0.490476  -0.490047  -0.489626  -0.489226  -0.488871  -0.488606  -0.48852  -0.488757  -0.489543  -0.491202  -0.494153  -0.498879  -0.505848  -0.515391  -0.527559  -0.542  -0.557931  -0.574251  -0.589773  -0.603492  -0.614788  -0.62348  -0.629749  -0.633996  -0.636697  -0.6383  -0.639173  -0.639584  -0.639718  -0.639691  -0.639574  -0.639408  -0.639214  -0.639005  -0.638788  -0.638567  
-0.492211  -0.491781  -0.491346  -0.490911  -0.490478  -0.490051  -0.489636  -0.489248  -0.488917  -0.4887  -0.488697  -0.489075  -0.49008  -0.492055  -0.495432  -0.500681  -0.508235  -0.518356  -0.531003  -0.545727  -0.561683  -0.577757  -0.592814  -0.605946  -0.616636  -0.624784  -0.630615  -0.634541  -0.637024  -0.638489  -0.639278  -0.639642  -0.639749  -0.639708  -0.639584  -0.639413  -0.639216  -0.639006  -0.638788  -0.638567  
-0.492211  -0.491781  -0.491347  -0.490913  -0.490481  -0.490057  -0.489649  -0.489276  -0.488976  -0.488815  -0.488911  -0.489447  -0.490693  -0.493009  -0.49683  -0.502613  -0.510746  -0.521418  -0.534495  -0.549444  -0.565364  -0.581147  -0.595717  -0.608263  -0.618366  -0.625997  -0.631418  -0.635045  -0.637326  -0.638664  -0.639376  -0.639696  -0.639779  -0.639724  -0.639592  -0.639417  -0.639219  -0.639007  -0.638789  -0.638567  
-0.492212  -0.491782  -0.491348  -0.490915  -0.490485  -0.490065  -0.489666  -0.489313  -0.489049  -0.488955  -0.489164  -0.489879  -0.491388  -0.494067  -0.498349  -0.504672  -0.513372  -0.524565  -0.538024  -0.553138  -0.568966  -0.584417  -0.598484  -0.610449  -0.619984  -0.627124  -0.632161  -0.635511  -0.637606  -0.638825  -0.639467  -0.639746  -0.639806  -0.639739  -0.639601  -0.639422  -0.639221  -0.639008  -0.638789  -0.638567  
-0.492212  -0.491783  -0.49135  -0.490917  -0.49049  -0.490076  -0.489689  -0.489359  -0.48914  -0.489125  -0.489462  -0.490375  -0.492169  -0.495231  -0.49999  -0.506855  -0.516108  -0.527785  -0.541575  -0.556796  -0.572482  -0.587566  -0.601116  -0.612508  -0.621497  -0.628173  -0.63285  -0.635942  -0.637864  -0.638975  -0.639551  -0.639792  -0.639832  -0.639753  -0.639608  -0.639426  -0.639223  -0.639009  -0.638789  -0.638567  
-0.492213  -0.491784  -0.491352  -0.49092  -0.490496  -0.490089  -0.489718  -0.489417  -0.489251  -0.489326  -0.489809  -0.49094  -0.493041  -0.496505  -0.501751  -0.509157  -0.518943  -0.531067  -0.545137  -0.560409  -0.575903  -0.590591  -0.603617  -0.614446  -0.62291  -0.629147  -0.633487  -0.63634  -0.638103  -0.639113  -0.639629  -0.639836  -0.639855  -0.639766  -0.639615  -0.639429  -0.639225  -0.63901  -0.63879  -0.638567  
-0.492214  -0.491786  -0.491354  -0.490924  -0.490505  -0.490107  -0.489754  -0.489489  -0.489386  -0.489564  -0.490209  -0.491578  -0.494006  -0.497889  -0.503633  -0.511573  -0.52187  -0.5344  -0.548696  -0.563966  -0.579226  -0.593493  -0.60599  -0.616269  -0.62423  -0.630052  -0.634078  -0.636709  -0.638324  -0.639242  -0.639702  -0.639876  -0.639877  -0.639778  -0.639622  -0.639433  -0.639226  -0.639011  -0.63879  -0.638567  
-0.492215  -0.491787  -0.491356  -0.49093  -0.490516  -0.49013  -0.4898  -0.489577  -0.489546  -0.489843  -0.490667  -0.492294  -0.495069  -0.499386  -0.505631  -0.514097  -0.524877  -0.537772  -0.552242  -0.567459  -0.582445  -0.59627  -0.608238  -0.617982  -0.625463  -0.630894  -0.634626  -0.63705  -0.638529  -0.63936  -0.639769  -0.639913  -0.639898  -0.639789  -0.639628  -0.639436  -0.639228  -0.639012  -0.63879  -0.638568  
-0.492215  -0.491789  -0.49136  -0.490937  -0.49053  -0.490159  -0.489857  -0.489684  -0.489736  -0.490165  -0.491187  -0.493091  -0.496231  -0.500996  -0.507745  -0.516723  -0.527956  -0.54117  -0.555764  -0.57088  -0.585557  -0.598925  -0.610366  -0.619589  -0.626613  -0.631675  -0.635133  -0.637366  -0.638718  -0.639471  -0.639832  -0.639948  -0.639917  -0.6398  -0.639633  -0.639439  -0.63923  -0.639012  -0.638791  -0.638568  
-0.492216  -0.491791  -0.491364  -0.490945  -0.490548  -0.490195  -0.489927  -0.489812  -0.48996  -0.490536  -0.491773  -0.493974  -0.497496  -0.502717  -0.509968  -0.519442  -0.531097  -0.544585  -0.559251  -0.574221  -0.588559  -0.601458  -0.612378  -0.621098  -0.627685  -0.632401  -0.635603  -0.637658  -0.638893  -0.639573  -0.639889  -0.63998  -0.639935  -0.63981  -0.639638  -0.639442  -0.639231  -0.639013  -0.638791  -0.638568  
-0.492218  -0.491794  -0.49137  -0.490957  -0.490571  -0.490241  -0.490012  -0.489964  -0.490219  -0.490959  -0.49243  -0.494945  -0.498863  -0.504549  -0.512298  -0.522249  -0.534289  -0.548004  -0.562695  -0.577477  -0.59145  -0.603872  -0.614277  -0.622512  -0.628685  -0.633075  -0.636038  -0.637928  -0.639056  -0.639667  -0.639943  -0.640011  -0.639952  -0.639819  -0.639643  -0.639444  -0.639232  -0.639013  -0.638791  -0.638568  
-0.492219  -0.491797  -0.491377  -0.490971  -0.4906  -0.490296  -0.490114  -0.490143  -0.490519  -0.491438  -0.49316  -0.496007  -0.500336  -0.506491  -0.51473  -0.525133  -0.537521  -0.551418  -0.566087  -0.580643  -0.594229  -0.606168  -0.616069  -0.623837  -0.629617  -0.633701  -0.636441  -0.638178  -0.639206  -0.639755  -0.639993  -0.640038  -0.639967  -0.639827  -0.639648  -0.639446  -0.639233  -0.639014  -0.638792  -0.638568  
-0.492221  -0.491802  -0.491386  -0.49099  -0.490636  -0.490363  -0.490235  -0.490351  -0.490862  -0.491977  -0.493968  -0.497163  -0.501913  -0.508539  -0.517256  -0.528086  -0.540784  -0.554817  -0.569418  -0.583715  -0.596895  -0.60835  -0.617758  -0.625078  -0.630486  -0.634283  -0.636815  -0.63841  -0.639345  -0.639836  -0.640039  -0.640064  -0.639981  -0.639835  -0.639652  -0.639449  -0.639234  -0.639014  -0.638792  -0.638568  
-0.492224  -0.491807  -0.491397  -0.491013  -0.49068  -0.490444  -0.490378  -0.490593  -0.491253  -0.49258  -0.494857  -0.498415  -0.503594  -0.51069  -0.519872  -0.531101  -0.544068  -0.55819  -0.572682  -0.586689  -0.599449  -0.610421  -0.619349  -0.626239  -0.631294  -0.634823  -0.637161  -0.638624  -0.639473  -0.639911  -0.640082  -0.640088  -0.639994  -0.639842  -0.639656  -0.639451  -0.639235  -0.639015  -0.638792  -0.638568  
-0.492227  -0.491815  -0.491412  -0.491041  -0.490734  -0.490541  -0.490546  -0.490872  -0.491694  -0.49325  -0.495829  -0.499763  -0.505379  -0.512942  -0.52257  -0.534167  -0.547361  -0.56153  -0.575874  -0.589563  -0.601891  -0.612384  -0.620845  -0.627326  -0.632048  -0.635324  -0.637482  -0.638823  -0.639593  -0.63998  -0.640122  -0.640111  -0.640007  -0.639849  -0.639659  -0.639453  -0.639236  -0.639015  -0.638792  -0.638568  
-0.492231  -0.491824  -0.49143  -0.491076  -0.490798  -0.490656  -0.490741  -0.491189  -0.49219  -0.49399  -0.496888  -0.50121  -0.507267  -0.515288  -0.525344  -0.537275  -0.550656  -0.564828  -0.578987  -0.592336  -0.604224  -0.614242  -0.622253  -0.628341  -0.632749  -0.635789  -0.63778  -0.639007  -0.639703  -0.640045  -0.640159  -0.640131  -0.640018  -0.639855  -0.639663  -0.639454  -0.639237  -0.639016  -0.638792  -0.638568  
